name,value
test_mse,0.003424149239435792
test_spearman,0.6239446509071807
test_neg_mse,-0.003424149239435792
test_mae,0.036762434989213943
test_spearmanr,0.6239446509071807
test_r2,0.4644126467034274
best_val_score,-inf
