name,value
test_mse,0.0040365103632211685
test_spearman,0.5508537211900171
test_neg_mse,-0.0040365103632211685
test_mae,0.041827086359262466
test_spearmanr,0.5508537211900171
test_r2,0.36863037524625997
best_val_score,-inf
