name,value
test_mse,0.00468132458627224
test_spearman,0.6536835235413658
test_neg_mse,-0.00468132458627224
test_mae,0.04655015096068382
test_spearmanr,0.6536835235413658
test_r2,0.6179800072008736
best_val_score,-inf
