name,value
test_mse,0.003099731169641018
test_spearman,0.5932914881943484
test_neg_mse,-0.003099731169641018
test_mae,0.039352815598249435
test_spearmanr,0.5932914881943484
test_r2,0.5256713324196256
best_val_score,-inf
