name,value
test_mse,0.005049319937825203
test_spearman,0.7184030602433175
test_neg_mse,-0.005049319937825203
test_mae,0.045842643827199936
test_spearmanr,0.7184030602433175
test_r2,0.5879497120012982
best_val_score,-inf
